query,no,token,pos
전주 여행,44,빠트릴,VV+ETM
전주 여행,44,필수,NNG
전주 여행,44,코스,NNG
전주 여행,44,덕진,NNP
전주 여행,44,연못,NNG
전주 여행,44,연꽃,NNG
전주 여행,44,덕진,NNP
전주 여행,44,호수,NNG
전주 여행,44,가운데,NNG
전주 여행,44,가로지르,VV
전주 여행,44,현수교,NNG
전주 여행,44,연지,NNG
전주 여행,44,교등,NNG
전주 여행,44,주변,NNG
전주 여행,44,경관,NNG
전주 여행,44,무척,MAG
전주 여행,44,아름다워,VA+EC
전주 여행,44,사진,NNG
전주 여행,44,으면,EC
전주 여행,44,무척,MAG
전주 여행,44,아름답,VA
전주 여행,44,연꽃,NNG
전주 여행,45,완산,NNP
전주 여행,45,칠봉,NNG
전주 여행,45,도심,NNG
전주 여행,45,하늘,NNG
전주 여행,45,정원,NNG
전주 여행,45,완산,NNP
전주 여행,45,공원,NNG
전주 여행,45,완산,NNP
전주 여행,45,공원,NNG
전주 여행,45,완산,NNP
전주 여행,45,공원,NNG
전주 여행,45,꽃동산,NNG
전주 여행,45,완산,NNP
전주 여행,45,칠봉,NNG
전주 여행,45,도심,NNG
전주 여행,45,공원,NNG
전주 여행,45,후백제,NNG
전주 여행,45,도읍지,NNG
전주 여행,45,조선,NNP
전주 여행,45,왕조,NNG
전주 여행,45,본향,NNG
전주 여행,45,대표,NNG
전주 여행,45,완산,NNP
전주 여행,45,칠봉,NNG
전주 여행,45,완산,NNP
전주 여행,45,고원,NNP
전주 여행,45,꽃동산,NNG
전주 여행,45,시립,NNG
전주 여행,45,도서관,NNG
전주 여행,45,에서,JKB
전주 여행,45,하늘,NNG
전주 여행,46,후백제,NNG
전주 여행,46,숨결,NNG
전주 여행,46,방산,NNG
전주 여행,46,고사,EC
전주 여행,46,후백제,NNG
전주 여행,46,도읍지,NNG
전주 여행,46,후백제,NNG
전주 여행,46,견훤,NNP
전주 여행,46,숨결,NNG
전주 여행,46,느낄,VV+ETM
전주 여행,46,효자동,NNG
전주 여행,46,서곡,NNG
전주 여행,46,지구,NNG
전주 여행,46,방산,NNG
전주 여행,46,서고,NNG
전주 여행,46,완산,NNP
전주 여행,46,그립,NNG
전주 여행,46,군아,NNG
전주 여행,46,유언,NNG
전주 여행,46,남기,VV
전주 여행,46,다는,ETM
전주 여행,46,견훤,NNP
전주 여행,46,도읍,NNG
전주 여행,46,정하,VV
전주 여행,47,알라딘,NNP
전주 여행,47,언제,NNG
전주 여행,47,라도,VCP+EC
전주 여행,47,다음,NNG
전주 여행,47,어요,EF
전주 여행,47,가장,MAG
전주 여행,47,북카페,NNP
전주 여행,47,카프카,NNP
전주 여행,47,다음,NNG
전주 여행,47,다니,VV
전주 여행,47,면서,EC
전주 여행,47,해봐야,XSV+EC+VX+EC+VX
전주 여행,47,어요,EF
전주 여행,47,요즘,NNG
전주 여행,47,다아,EC
전주 여행,48,한옥마을,NNP
전주 여행,48,분위기,NNG
전주 여행,48,어울리,VV
전주 여행,48,한옥마을,NNP
전주 여행,48,부채,NNG
전주 여행,48,박물,NNG
전주 여행,48,한옥마을,NNP
전주 여행,48,부채,NNG
전주 여행,48,박물관,NNG
전주 여행,48,선조,NNG
전주 여행,48,지혜,NNG
전주 여행,48,담긴,VV+ETM
전주 여행,48,부채,NNG
전주 여행,48,모든,MM
전주 여행,48,한옥,NNG
전주 여행,48,마을,NNG
전주 여행,48,글자,NNG
전주 여행,48,그대로,MAG
전주 여행,48,조선,NNP
전주 여행,48,시대,NNG
전주 여행,48,부채,NNG
전주 여행,48,부터,JX
전주 여행,48,중국,NNP
전주 여행,48,일본,NNP
전주 여행,48,부채,NNG
전주 여행,48,까지,JX
전주 여행,48,모든,MM
전주 여행,48,부채,NNG
전주 여행,48,전시,NNG
전주 여행,48,부채,NNG
전주 여행,48,박물관,NNG
전주 여행,48,한옥마을,NNP
전주 여행,49,국내,NNG
전주 여행,49,최고,NNG
전주 여행,49,수준,NNG
전주 여행,49,복합,NNG
전주 여행,49,문화,NNG
전주 여행,49,예술,NNG
전주 여행,49,공간,NNG
전주 여행,49,한국,NNP
전주 여행,49,소리,NNG
전주 여행,49,문화,NNG
전주 여행,49,전북,NNP
전주 여행,49,에서,JKB
전주 여행,49,매년,MAG
전주 여행,49,개최,NNG
전주 여행,49,세계,NNG
전주 여행,49,소리,NNG
전주 여행,49,축제,NNG
전주 여행,49,열리,VV
전주 여행,49,한국,NNP
전주 여행,49,소리,NNG
전주 여행,49,문화,NNG
전주 여행,49,2001,SN
전주 여행,49,이다,NNP
전주 여행,49,자랑,NNG
전주 여행,49,전북,NNP
전주 여행,49,자랑,NNG
전주 여행,49,면적,NNG
전주 여행,49,30,SN
전주 여행,49,184,SN
전주 여행,49,건물,NNG
전주 여행,49,면적,NNG
전주 여행,49,11,SN
전주 여행,49,064,SN
전주 여행,49,이나,JX
전주 여행,49,대형,NNG
전주 여행,49,아트,NNG
전주 여행,49,센터,NNG
전주 여행,50,전동성당,NNP
전주 여행,50,초순,NNG
전주 여행,50,교지,NNG
전주 여행,50,한옥마을,NNP
전주 여행,50,필수,NNG
전주 여행,50,코스,NNG
전주 여행,50,함께,MAG
전주 여행,50,에서,JKB
전주 여행,50,들려,VV+EC
전주 여행,50,봐야,VX+EC
전주 여행,50,필수,NNG
전주 여행,50,코스,NNG
전주 여행,50,자주,MAG
전주 여행,50,그리고,MAJ
전주 여행,50,한옥마을,NNP
전주 여행,50,아내,NNG
전주 여행,50,남문,NNG
전주 여행,50,시장,NNG
전주 여행,50,에서,JKB
전주 여행,50,대국,NNG
전주 여행,50,그릇,NNG
전주 여행,50,한옥,NNG
전주 여행,50,마을,NNG
전주 여행,50,들린,VV+ETM
전주 여행,50,전동성당,NNP
전주 여행,50,자세히,MAG
전주 여행,50,둘러보,VV
전주 여행,51,에코,NNP
전주 여행,51,시티,NNG
전주 여행,51,친환경,NNG
전주 여행,51,생태,NNG
전주 여행,51,공원,NNG
전주 여행,51,세병,NNG
전주 여행,51,공원,NNG
전주 여행,51,세병,NNG
전주 여행,51,한다는,VV+ETM
전주 여행,51,한다,VX+EC
전주 여행,51,공원,NNG
전주 여행,51,한옥마을,NNP
전주 여행,51,에서,JKB
전주 여행,51,나아가,VV+EC
전주 여행,51,에서,JKB
전주 여행,51,들려,VV+EC
전주 여행,51,코스,NNG
전주 여행,51,이투,NNG
전주 여행,51,케이,NNG
전주 여행,51,에코,NNP
전주 여행,51,시티,NNG
전주 여행,51,손자,NNG
전주 여행,51,자주,MAG
전주 여행,51,에코,NNP
전주 여행,51,시티,NNG
전주 여행,51,인데,VCP+EC
전주 여행,51,처음,NNG
전주 여행,51,으로,JKB
전주 여행,51,포스팅,NNP
전주 여행,51,한다,VV+EC
전주 여행,52,완산,NNP
전주 여행,52,칠봉,NNG
전주 여행,52,생태,NNG
전주 여행,52,공원,NNG
전주 여행,52,완산,NNP
전주 여행,52,칠봉,NNG
전주 여행,52,생태,NNG
전주 여행,52,지원,NNG
전주 여행,52,완산,NNP
전주 여행,52,칠봉,NNG
전주 여행,52,생태,NNG
전주 여행,52,지원,NNG
전주 여행,52,완산,NNP
전주 여행,52,지명,NNG
전주 여행,52,이싸,NNP
전주 여행,52,조선,NNP
전주 여행,52,본향,NNG
전주 여행,52,후백제,NNG
전주 여행,52,도읍지,NNG
전주 여행,52,실제로,MAG
전주 여행,52,따라,VV+EC
전주 여행,52,산책,NNG
전주 여행,52,천변,NNG
전주 여행,52,산세,NNG
전주 여행,52,비경,NNG
전주 여행,52,완산,NNP
전주 여행,52,완산,NNP
전주 여행,52,칠봉,NNG
전주 여행,53,예향,NNG
전주 여행,53,도시,NNG
전주 여행,53,자랑거리,NNG
전주 여행,53,국립,NNG
전주 여행,53,무형,NNG
전주 여행,53,유산,NNG
전주 여행,53,박물관,NNG
전주 여행,53,예향,NNG
전주 여행,53,도시,NNG
전주 여행,53,무형,NNG
전주 여행,53,유산,NNG
전주 여행,53,박물관,NNG
전주 여행,53,자랑,NNG
전주 여행,53,스럽,XSA
전주 여행,53,어렴풋이,MAG
전주 여행,53,2013,SN
전주 여행,53,개관,NNG
전주 여행,53,자랑거리,NNG
전주 여행,53,시민,NNG
전주 여행,53,신나,VV
전주 여행,53,각종,NNG
전주 여행,53,무료,NNG
전주 여행,53,공연,NNG
전주 여행,53,계속,NNG
전주 여행,54,2014,SN
전주 여행,54,12,SN
전주 여행,54,14,SN
전주 여행,54,요일,NNG
전주 여행,54,코스,NNG
전주 여행,54,한옥마을,NNP
전주 여행,54,둘러보,VV
전주 여행,54,전통,NNG
전주 여행,54,비빔밥,NNG
전주 여행,54,시식,NNP
전주 여행,54,덕진,NNP
전주 여행,54,공원,NNG
전주 여행,54,유적지,NNG
전주 여행,54,저녁,NNG
전주 여행,54,으로,JKB
전주 여행,54,떡갈비,NNG
전주 여행,54,시식,NNG
전주 여행,55,덕진,NNP
전주 여행,55,호수,NNG
전주 여행,55,연화교,NNG
전주 여행,55,변신,NNG
전주 여행,55,덕진,NNP
전주 여행,55,공원,NNG
전주 여행,55,210425,SN
전주 여행,55,에서,JKB
전주 여행,55,홀로,MAG
전주 여행,55,덕진,NNP
전주 여행,55,공원,NNG
전주 여행,55,들려,VV+EC
전주 여행,55,연화교,NNG
전주 여행,55,덕진,NNP
전주 여행,55,공원,NNG
전주 여행,55,모습,NNG
전주 여행,55,어떤,MM
전주 여행,55,모습,NNG
전주 여행,55,일까,VCP+EC
전주 여행,55,연화교,NNG
전주 여행,55,어떤,MM
전주 여행,55,모습,NNG
전주 여행,55,으로,JKB
전주 여행,55,변신,NNG
전주 여행,55,을까,EC
전주 여행,55,궁금,XR
전주 여행,55,마음,NNG
전주 여행,55,으로,JKB
전주 여행,55,시간,NNG
전주 여행,55,자투리,NNG
전주 여행,56,2015,SN
전주 여행,56,01,SN
전주 여행,56,30,SN
전주 여행,56,한옥마을,NNP
전주 여행,56,야시장,NNG
전주 여행,56,남부,NNG
전주 여행,56,시장,NNG
전주 여행,56,청년,NNG
전주 여행,56,구경,NNG
전주 여행,56,2015,SN
전주 여행,56,01,SN
전주 여행,56,30,SN
전주 여행,56,한옥,NNP
전주 여행,56,스테이,NNP
전주 여행,56,태조,NNP
전주 여행,56,마루,NNP
전주 여행,56,한옥마을,NNP
전주 여행,56,먹거리,NNG
전주 여행,56,구경,NNG
전주 여행,56,http,SL
전주 여행,56,sweetcity,SL
전주 여행,56,tistory,SL
전주 여행,56,com,SL
전주 여행,56,1725,SN
전주 여행,56,사장,NNG
전주 여행,56,알려,VV+EC
전주 여행,56,야시장,NNG
전주 여행,56,구경,NNG
전주 여행,56,광화문,NNG
전주 여행,56,처럼,JKB
전주 여행,56,세월,NNG
전주 여행,56,천막,NNG
전주 여행,56,울컥,MAG
전주 여행,56,조명,NNG
전주 여행,56,멋진,VA+ETM
전주 여행,56,풍남문,NNG
전주 여행,57,대사습놀이,NNG
전주 여행,57,한옥마을,NNP
전주 여행,57,구경,NNG
전주 여행,57,맞추,VV
전주 여행,57,매년,MAG
전주 여행,57,열리,VV
전주 여행,57,전국,NNG
전주 여행,57,대회,NNG
전주 여행,57,판소리,NNG
전주 여행,57,명창,NNG
전주 여행,57,일반,NNG
전주 여행,57,농악,NNG
전주 여행,57,무용,NNG
전주 여행,57,기악,NNG
전주 여행,57,시조,NNG
전주 여행,57,민요,NNG
전주 여행,57,가야금,NNG
전주 여행,57,명창,NNG
전주 여행,57,궁도,NNG
전주 여행,57,명고,NNG
전주 여행,57,까지,JX
전주 여행,57,10,SN
전주 여행,57,부분,NNG
전주 여행,57,으로,JKB
전주 여행,57,치러,VV+EC
전주 여행,57,전국,NNG
전주 여행,57,경연,NNG
전주 여행,57,대회,NNG
전주 여행,57,대사습놀이,NNG
전주 여행,57,전국,NNG
전주 여행,57,대회,NNG
전주 여행,57,로서,JKB
전주 여행,57,무척,MAG
전주 여행,58,옛날,NNG
전주 여행,58,물건,NNG
전주 여행,58,모두,MAG
전주 여행,58,이곳,NP
전주 여행,58,전시,NNG
전주 여행,58,한옥마을,NNP
전주 여행,58,한옥마을,NNP
전주 여행,58,루이,NNP
전주 여행,58,엘모,NNG
전주 여행,58,자박,NNG
전주 여행,58,물관,NNG
전주 여행,58,바로,MAG
전주 여행,58,추억,NNG
전주 여행,58,박물관,NNG
전주 여행,58,건물,NNG
전주 여행,58,입장료,NNG
전주 여행,58,000,SN
전주 여행,58,전시,NNG
전주 여행,58,공간,NNG
전주 여행,58,전라북도,NNP
전주 여행,58,문화,NNG
전주 여행,58,예술,NNG
전주 여행,58,재단,NNG
전주 여행,58,어느,MM
전주 여행,58,지원,NNG
전주 여행,58,된다면,VV+EC
전주 여행,58,얼마나,MAG
전주 여행,58,을까,EC
전주 여행,58,생각,NNG
전주 여행,58,본다,VV+EC
전주 여행,59,한옥마을,NNP
전주 여행,59,에서,JKB
전주 여행,59,봐야,VX+EC
전주 여행,59,풍남문,NNG
전주 여행,59,이씨,IC
전주 여행,59,조선,NNP
전주 여행,59,본향,NNG
전주 여행,59,한옥마을,NNP
전주 여행,59,에서,JKB
전주 여행,59,들려,VV+EC
전주 여행,59,아야,EC
전주 여행,59,경기전,NNG
전주 여행,59,진박,NNG
전주 여행,59,물관,NNG
전주 여행,59,아야,EC
전주 여행,59,지만,EC
전주 여행,59,풍남문,NNG
전주 여행,59,봐야,VX+EC
전주 여행,59,한다,VX+EC
전주 여행,59,보물,NNG
전주 여행,59,308,SN
전주 여행,59,풍남문,NNG
전주 여행,59,대표,NNG
전주 여행,60,가즈,NNP
전주 여행,60,젊음,NNG
전주 여행,60,넘치,VV
전주 여행,60,거리,NNG
전주 여행,60,객사,NNG
전주 여행,60,에서,JKB
전주 여행,60,아야,EC
전주 여행,60,필수,NNG
전주 여행,60,코스,NNG
전주 여행,60,결혼식,NNG
전주 여행,60,참석,NNG
전주 여행,60,벚꽃,NNG
전주 여행,60,명소,NNG
전주 여행,60,이자,NNG
전주 여행,60,데이트,NNG
전주 여행,60,코스,NNG
전주 여행,60,유명,XR
전주 여행,60,아중,NNG
전주 여행,60,리저,NNP
전주 여행,60,수지,NNG
전주 여행,60,들린,VV+ETM
전주 여행,60,영화,NNG
전주 여행,60,거리,NNG
전주 여행,60,객사,NNG
전주 여행,60,까지,JX
전주 여행,60,돌아보,VV
전주 여행,61,필수,NNG
전주 여행,61,코스,NNG
전주 여행,61,천상,NNG
전주 여행,61,정원,NNG
전주 여행,61,한국도로공사,NNP
전주 여행,61,고도,NNG
전주 여행,61,그리고,MAJ
전주 여행,61,이씨,IC
전주 여행,61,조선,NNP
전주 여행,61,본향,NNG
전주 여행,61,들려,VV+EC
전주 여행,61,아야,EC
전주 여행,61,필수,NNG
전주 여행,61,코스,NNG
전주 여행,61,한국도로공사,NNP
전주 여행,61,수목원,NNG
전주 여행,61,월드컵,NNG
전주 여행,61,경기장,NNG
전주 여행,61,부근,NNG
전주 여행,61,고속도,NNG
전주 여행,61,도로변,NNG
전주 여행,62,한옥마을,NNP
전주 여행,62,한국,NNP
전주 여행,62,관광,NNG
전주 여행,62,100,SN
전주 여행,62,빛나,VV
전주 여행,62,우리나라,NNG
전주 여행,62,대표,NNG
전주 여행,62,이외,NNG
전주 여행,62,향교,NNG
전주 여행,62,목대,NNG
전주 여행,62,그리고,MAJ
전주 여행,62,벽화,NNG
전주 여행,62,마을,NNG
전주 여행,62,전통주,NNG
전주 여행,62,박물관,NNG
전주 여행,62,승광,NNP
전주 여행,62,들려,VV+EC
전주 여행,62,한옥마을,NNP
전주 여행,62,에서,JKB
전주 여행,62,은퇴,NNG
전주 여행,62,사진,NNG
전주 여행,62,작가,NNG
전주 여행,62,왕성,XR
전주 여행,62,활동,NNG
전주 여행,62,절친,NNG
전주 여행,62,우연히,MAG
전주 여행,62,만나,VV+EC
전주 여행,62,사진,NNG
전주 여행,62,서로,MAG
전주 여행,63,한옥마을,NNP
전주 여행,63,전망대,NNG
전주 여행,63,이성계,NNP
전주 여행,63,장군,NNG
전주 여행,63,승전,NNG
전주 여행,63,연회,NNG
전주 여행,63,장소,NNG
전주 여행,63,목대,NNG
전주 여행,63,한옥마을,NNP
전주 여행,63,다녀왔,VV+EP
전주 여행,63,한옥마을,NNP
전주 여행,63,경기,NNG
전주 여행,63,어진,VA+ETM
전주 여행,63,박물관,NNG
전주 여행,63,풍남문,NNG
전주 여행,63,남문,NNG
전주 여행,63,시장,NNG
전주 여행,63,그리고,MAJ
전주 여행,63,최근,NNG
전주 여행,63,개장,NNG
전주 여행,63,전라,NNP
전주 여행,63,감영,NNG
전주 여행,63,까지,JX
전주 여행,63,돌아보,VV
전주 여행,63,목대,NNG
전주 여행,63,올랐,VV+EP
전주 여행,63,가까이,MAG
전주 여행,63,자주,MAG
전주 여행,63,들리,VV
전주 여행,63,이나,JC
전주 여행,63,마다,JX
전주 여행,63,새롭,VA
전주 여행,63,다시,MAG
전주 여행,64,SK,SL
전주 여행,64,LTE,SL
전주 여행,64,어디,NP
전주 여행,64,까지,JX
전주 여행,64,맛있,VA
전주 여행,64,맛있,VA
전주 여행,64,2012,SN
전주 여행,64,08,SN
전주 여행,64,27,SN
전주 여행,64,06,SN
전주 여행,64,30,SN
전주 여행,64,IT,SL
전주 여행,64,서비스,NNG
전주 여행,64,Web,SL
전주 여행,64,Service,SL
전주 여행,64,작성자,NNG
전주 여행,64,니아,EC
전주 여행,64,https,SL
전주 여행,64,map,SL
전주 여행,64,naver,SL
전주 여행,64,com,SL
전주 여행,64,entry,SL
전주 여행,64,place,SL
전주 여행,64,1589368656,SN
전주 여행,64,광고,NNG
전주 여행,64,제주,NNP
전주 여행,64,유럽,NNP
전주 여행,64,코티지,NNP
전주 여행,64,감성,NNG
전주 여행,64,지독,NNG
전주 여행,64,프라이빗,NNG
전주 여행,64,제주,NNP
전주 여행,64,유럽,NNP
전주 여행,64,감성,NNG
전주 여행,65,인상,NNG
전주 여행,65,마중,NNG
전주 여행,65,도로공원,NNG
전주 여행,65,2011,SN
전주 여행,65,마중,NNG
전주 여행,65,기차,NNG
전주 여행,65,에서,JKB
전주 여행,65,내리,VV
전주 여행,65,처음,NNG
전주 여행,65,으로,JKB
전주 여행,65,만나,VV
전주 여행,65,마중,NNG
전주 여행,65,첫인상,NNG
전주 여행,65,마중,NNG
전주 여행,65,여름,NNG
전주 여행,65,마중,NNG
전주 여행,65,여름,NNG
전주 여행,65,무더위,NNG
전주 여행,65,피할,VV+ETM
전주 여행,65,어린이,NNG
전주 여행,66,아중,NNG
전주 여행,66,호수,NNG
전주 여행,66,나무,NNG
전주 여행,66,데크,NNP
전주 여행,66,산책로,NNG
전주 여행,66,따라,VV+EC
전주 여행,66,산책,NNG
전주 여행,66,220403,SN
전주 여행,66,예전,NNG
전주 여행,66,오래,MAG
전주 여행,66,부터,JX
전주 여행,66,중리,NNG
전주 여행,66,아중,NNG
전주 여행,66,호수,NNG
전주 여행,66,야성,NNG
전주 여행,66,이루,VV
전주 여행,66,유명,XR
전주 여행,66,벚꽃,NNG
전주 여행,66,구경,NNG
전주 여행,66,갈까,VX+EF
전주 여행,66,또는,MAJ
전주 여행,66,민물,NNG
전주 여행,66,매운탕,NNG
전주 여행,66,으러,EC
전주 여행,66,갈까,VV+EC
전주 여행,66,기린,NNG
전주 여행,66,등산,NNG
전주 여행,66,등등,NNB
전주 여행,66,여러,MM
전주 여행,66,가지,NNBC
전주 여행,66,목적,NNG
전주 여행,66,여러,MM
전주 여행,66,들리,VV
전주 여행,67,한국,NNP
전주 여행,67,도로공사,NNP
전주 여행,67,수목원,NNG
전주 여행,67,코앞,NNG
전주 여행,67,시민,NNG
전주 여행,67,쉼터,NNG
전주 여행,67,총화,NNG
전주 여행,67,그리고,MAJ
전주 여행,67,기독교,NNG
전주 여행,67,방송국,NNG
전주 여행,67,예전,NNG
전주 여행,67,고속도,NNG
전주 여행,67,나들목,NNG
전주 여행,67,자리,NNG
전주 여행,67,그곳,NP
전주 여행,67,지금,MAG
전주 여행,67,시민,NNG
전주 여행,67,위한,VV+ETM
전주 여행,67,쉼터,NNG
전주 여행,67,조성,NNG
전주 여행,67,나들목,NNG
전주 여행,67,가족,NNG
전주 여행,67,공원,NNG
전주 여행,67,인터체인지,NNG
전주 여행,67,월드컵,NNG
전주 여행,67,경기장,NNG
전주 여행,67,에서,JKB
전주 여행,68,이씨,IC
전주 여행,68,조선,NNP
전주 여행,68,본향,NNG
전주 여행,68,자랑거리,NNG
전주 여행,68,덕진,NNP
전주 여행,68,연못,NNG
전주 여행,68,연꽃,NNG
전주 여행,68,덕진,NNP
전주 여행,68,공원,NNG
전주 여행,68,이씨,IC
전주 여행,68,조선,NNP
전주 여행,68,본향,NNG
